2022-07-16 23:53:04,P[W],DE[kWh],GE[kWh],PVu[V],DCBUS[V],PVi[A],ACu[V],ACi[A],f[Hz],T[C],iRCD[mA],S[VA],fi[]
2022-07-18 18:27:25,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:27:30,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:27:36,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:27:41,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:27:46,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:27:51,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:27:56,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:28:01,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:28:06,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:28:11,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:28:16,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:28:21,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:28:26,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:28:32,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:28:37,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:28:42,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:28:47,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:28:52,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:28:57,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:29:02,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:29:07,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:29:12,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:29:17,1163,0.00,1156079.50,231.0,394.6,5.56,233.4,5.00,50.01,46.7,7.5,1167,0.996
2022-07-18 18:29:22,895,0.00,1156079.62,224.0,394.8,4.52,233.6,3.85,49.98,45.6,6.5,900,0.995
2022-07-18 18:29:27,902,0.00,1156079.62,224.5,396.0,4.53,233.7,3.88,49.98,45.5,6.3,907,0.995
2022-07-18 18:29:33,863,0.00,1156079.62,225.4,394.8,4.34,233.5,3.72,49.98,45.5,6.4,868,0.994
2022-07-18 18:29:38,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:29:43,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:29:48,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:29:53,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:29:58,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:30:03,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:30:08,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:30:13,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:30:18,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:30:23,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:30:28,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:30:34,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:30:39,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:30:44,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:30:49,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:30:54,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:30:59,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:31:04,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:31:09,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:31:14,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:31:19,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:31:24,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:31:30,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:31:35,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:31:40,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:31:45,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:31:50,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:31:55,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:32:00,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:32:05,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:32:10,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:32:15,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:32:20,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:32:25,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:32:31,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:32:36,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:32:41,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:32:46,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:32:51,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:32:56,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:33:01,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:33:06,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:33:11,842,0.00,1156079.62,225.8,394.5,4.24,233.4,3.63,49.98,45.5,6.0,846,0.994
2022-07-18 18:33:16,1017,0.00,1156079.62,230.4,395.8,4.93,234.3,4.36,49.99,45.1,7.1,1022,0.996
2022-07-18 18:33:21,1017,0.00,1156079.62,230.4,395.8,4.93,234.3,4.36,49.99,45.1,7.1,1022,0.996
2022-07-18 18:33:26,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:33:31,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:33:37,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:33:42,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:33:47,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:33:52,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:33:57,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:34:02,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:34:07,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:34:12,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:34:17,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:34:22,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:34:27,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:34:32,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:34:38,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:34:43,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:34:48,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:34:53,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:34:58,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:35:03,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:35:08,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:35:13,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:35:18,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:35:23,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:35:28,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:35:33,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:35:39,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:35:44,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:35:49,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:35:54,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:35:59,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:36:04,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:36:09,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:36:14,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:36:19,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:36:24,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:36:29,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:36:35,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:36:40,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:36:45,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:36:50,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:36:55,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:37:00,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:37:05,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:37:10,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:37:15,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:37:20,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:37:25,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:37:30,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:37:36,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:37:41,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:37:46,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:37:51,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:37:56,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:38:01,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:38:06,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:38:11,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:38:16,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:38:21,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:38:26,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:38:31,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:38:37,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:38:42,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:38:47,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:38:52,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:38:57,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:39:02,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:39:07,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:39:12,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:39:17,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:39:22,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:39:27,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:39:32,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:39:38,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:39:43,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:39:48,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:39:53,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:39:58,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:40:03,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:40:08,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:40:13,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:40:18,1012,0.00,1156079.62,226.5,396.2,4.99,234.4,4.34,49.99,45.0,7.0,1016,0.996
2022-07-18 18:40:23,1053,0.00,1156079.75,228.4,390.8,5.12,230.4,4.59,49.96,44.4,7.3,1057,0.996
2022-07-18 18:40:28,1044,0.00,1156079.75,231.2,391.4,5.02,230.9,4.54,49.96,44.4,7.2,1048,0.996
2022-07-18 18:40:33,1032,0.00,1156079.75,230.2,392.3,5.00,231.7,4.47,49.96,44.4,6.8,1037,0.996
2022-07-18 18:40:38,1005,0.00,1156079.75,231.8,394.8,4.84,233.8,4.32,49.96,44.4,6.8,1009,0.995
2022-07-18 18:40:44,1005,0.00,1156079.75,231.8,394.8,4.84,233.8,4.32,49.96,44.4,6.8,1009,0.995
2022-07-18 18:40:49,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:40:54,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:40:59,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:41:04,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:41:09,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:41:14,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:41:19,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:41:24,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:41:29,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:41:34,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:41:39,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:41:45,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:41:50,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:41:55,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:42:00,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:42:05,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:42:10,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:42:15,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:42:20,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:42:25,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:42:30,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:42:35,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:42:40,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:42:46,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:42:51,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:42:56,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:43:01,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:43:06,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:43:11,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:43:16,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:43:21,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:43:26,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:43:31,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:43:36,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:43:41,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:43:47,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:43:52,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:43:57,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:44:02,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:44:07,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:44:12,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:44:17,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:44:22,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:44:27,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:44:32,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:44:37,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:44:42,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:44:48,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:44:53,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:44:58,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:45:03,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:45:08,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:45:13,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:45:18,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:45:23,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:45:28,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:45:33,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:45:38,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
2022-07-18 18:45:43,992,0.00,1156079.75,227.5,394.2,4.88,233.0,4.28,49.96,44.4,6.9,996,0.996
